player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
hosaka-hou(kurikaesi),91,保坂 萌々,5,5,5,4,4,4,2,5,4,38,5,4,4,6,5,3,4,4,6,41,79,7
yamamoto-mao,91,山本 真生,4,8,5,5,3,4,3,6,3,41,4,5,4,6,4,3,3,5,4,38,79,7
anzai-miyu,100,＠安西 美優,5,4,6,5,3,4,5,5,5,42,4,4,4,6,4,3,3,5,5,38,80,8
usui-ranze,100,＠臼井 蘭世,5,5,6,4,4,5,3,5,4,41,4,4,5,5,4,4,3,5,5,39,80,8
mikami-rinka,100,＠三神 凜果,4,4,5,6,4,5,4,4,4,40,4,4,4,5,5,5,3,5,5,40,80,8
washizaki-nami,100,＠鷲崎 奈未,5,4,6,4,3,4,3,6,4,39,4,4,4,5,5,4,3,7,5,41,80,8
aratake-himei,100,荒武 飛名,5,8,4,5,3,5,3,5,4,42,4,5,3,5,4,5,3,4,5,38,80,8
miyabe-juri,100,宮部 樹理,4,5,5,6,5,5,3,5,4,42,4,4,5,6,4,4,3,4,4,38,80,8
shiroishi-mirei,100,白石 実零,4,4,6,5,3,5,4,6,4,41,4,5,4,5,4,5,3,4,5,39,80,8
murata-ketsu,107,＠村田 結,6,6,6,6,2,5,2,5,5,43,4,4,4,5,5,4,3,5,5,39,82,10
furukawa-mayunatsu,107,古川 茉由夏,4,4,6,4,3,5,3,5,5,39,4,5,4,6,5,5,3,5,6,43,82,10
nakazawa-sakura,107,中澤 桜,5,5,4,6,4,4,3,7,5,43,5,4,3,5,5,4,4,4,5,39,82,10
meguro-takara,107,目黒 宝,4,6,6,5,3,4,3,6,4,41,4,4,3,5,5,7,3,4,6,41,82,10
nishioka-rikako,111,西岡 利佳子,4,5,6,6,3,7,4,6,4,45,4,4,3,5,5,5,3,5,4,38,83,11
kawaguchi-riho,111,川口 莉歩,5,5,5,5,3,5,3,6,4,41,4,4,4,6,6,4,3,5,6,42,83,11
imoto-saki,111,＠井元 咲希,4,6,4,5,3,4,4,6,4,40,4,6,3,7,6,4,3,5,5,43,83,11
ootsuka-yukino,111,＠大塚 由姫乃,5,5,5,5,4,5,4,6,4,43,4,6,3,6,4,4,3,5,5,40,83,11
akanuma-marino,115,赤沼 まりの,7,6,6,4,3,5,3,5,3,42,5,5,3,5,6,4,4,5,5,42,84,12
