player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
player-t9-017,13,小島彩夏,4,4,3,4,4,3,4,3,6,35,5,5,5,4,3,3,3,4,4,36,71,-1
player-t9-018,13,@新地真美夏,4,4,3,5,4,2,4,5,4,35,5,4,3,5,4,2,4,5,4,36,71,-1
player-t9-019,13,丸山祐香,5,4,3,4,3,3,4,4,5,35,5,4,4,3,4,3,4,5,4,36,71,-1
player-t9-020,13,熊倉莉子,5,4,3,4,4,3,4,4,5,36,5,4,4,4,3,3,3,5,4,35,71,-1
player-t9-021,13,@酒井理琴,5,5,3,4,5,3,4,4,4,37,4,5,3,3,4,3,4,4,4,34,71,-1
player-t9-022,13,長田ひなた,5,4,3,4,4,3,4,4,4,35,5,5,3,4,3,3,4,5,4,36,71,-1
player-t9-023,13,青山緑,4,5,2,3,4,3,4,4,5,34,6,4,3,4,3,3,4,6,4,37,71,-1
player-t9-024,13,@大郷光瑠,4,5,3,4,3,4,5,4,4,36,5,4,3,4,4,3,3,5,4,35,71,-1
player-029,25,@畑中日葉莉,4,5,3,5,4,3,4,4,4,36,6,4,3,4,3,3,4,6,3,36,72,E
player-t9-026,25,安藤百香,5,4,2,3,4,3,5,4,5,35,5,4,3,5,4,3,4,5,4,37,72,E
player-t9-027,25,@高岸鈴,6,4,3,4,4,3,4,4,5,37,5,5,3,4,4,3,3,4,4,35,72,E
arakawa-yuuna,25,荒川侑奈,4,4,3,4,3,3,4,4,5,34,5,5,3,4,4,3,4,6,4,38,72,E
player-t9-029,25,乗富結,5,4,3,5,4,2,4,4,6,37,5,4,3,4,4,3,4,4,4,35,72,E
player-t9-030,25,@永井夢亜,5,4,3,4,3,3,4,5,5,36,5,4,3,4,4,3,4,5,4,36,72,E
player-t9-031,25,岡田梨沙,5,4,3,4,4,4,5,3,5,37,5,4,3,3,4,4,4,5,3,35,72,E
player-t9-032,25,川上紗緒里,5,4,3,5,5,3,4,4,5,38,5,4,3,4,4,3,4,4,3,34,72,E
player-t9-033,25,@伊藤美輝,5,4,3,4,4,3,4,4,4,35,6,4,3,5,4,2,4,5,4,37,72,E
player-t9-034,34,@Hong Jiwoo,5,4,3,4,4,3,3,4,4,34,6,4,4,6,4,3,4,4,4,39,73,1
player-t9-035,34,@丸山夏蓮,4,4,3,6,4,3,4,3,5,36,5,4,3,4,6,3,4,5,3,37,73,1
player-t9-036,34,松浦葵,5,4,3,5,4,3,4,4,5,37,6,4,3,4,5,3,3,4,4,36,73,1
player-t9-037,34,森田乃愛,5,5,3,5,4,4,3,3,5,37,5,4,3,4,3,3,4,6,4,36,73,1
player-t9-038,34,有森可琳,6,6,3,4,4,3,4,4,4,38,5,4,2,4,4,3,4,5,4,35,73,1
player-t9-039,34,神谷美緒,5,3,3,4,4,3,5,5,5,37,6,4,3,4,4,3,4,4,4,36,73,1
player-003,34,橋添香,4,4,3,5,4,4,4,3,5,36,7,4,3,3,3,3,4,5,5,37,73,1
player-t9-041,34,木村葉月,5,4,2,4,4,4,5,4,5,37,5,4,3,4,4,3,4,5,4,36,73,1
player-t9-042,34,立浦琴奈,5,4,3,5,4,3,4,4,5,37,5,4,2,4,5,4,3,5,4,36,73,1
player-t9-043,43,坂田來香,5,4,3,5,4,4,5,3,5,38,4,5,4,4,4,2,3,5,5,36,74,2
player-t9-044,43,巽琉愛,5,5,3,4,5,3,4,4,5,38,4,4,3,4,4,4,4,5,4,36,74,2
player-t9-045,45,小貫麗,5,4,3,5,4,4,3,4,5,37,5,4,3,4,5,3,5,5,4,38,75,3
