player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
kikuchi-shiori,74,菊地　志織,5,4,4,3,4,4,5,7,5,41,5,5,4,4,5,5,4,3,5,40,81,9
washizaki-nami,79,＠鷲崎　奈未,5,5,5,3,5,4,5,5,6,43,6,4,4,3,5,4,5,3,5,39,82,10
maruyama-sukekaori,79,＠丸山　祐香,5,3,5,4,5,3,6,5,5,41,4,3,5,4,7,4,5,3,6,41,82,10
yanagisawa-konomi,79,柳澤　木の実,6,4,6,4,4,3,4,4,5,40,4,3,4,3,5,6,6,4,7,42,82,10
kondou-ami,79,近藤　あみ,5,5,5,4,5,3,4,4,4,39,5,4,5,3,6,5,5,3,7,43,82,10
konno-yuuna,83,＠金野　優菜,6,4,4,3,4,4,5,5,5,40,5,4,4,3,6,4,7,5,5,43,83,11
watanabe-sakura,83,渡辺　さくら,5,4,6,4,5,4,5,5,4,42,4,4,4,3,5,5,6,4,6,41,83,11
kimura-suzuna,85,木村　鈴菜,6,4,5,3,5,4,6,7,5,45,4,5,4,3,5,5,5,3,5,39,84,12
mori-zuina,85,森　瑞那,6,4,4,5,5,4,5,5,5,43,6,4,4,2,5,5,6,4,5,41,84,12
shin-akari,87,＠秦　あかり,6,4,5,5,4,4,4,6,5,43,5,5,5,2,6,3,6,3,7,42,85,13
kanemoto-yoshio,88,＠金本　佳央,5,4,5,4,9,3,5,5,5,45,5,4,4,3,6,4,5,4,6,41,86,14
