player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
wakimoto-sakura,50,脇元 桜,4,4,5,4,3,5,4,4,4,37,5,4,4,3,4,3,4,4,5,36,73,1
mukai-nanaumi,50,向井 七海,4,5,5,5,3,4,4,2,6,38,5,4,4,3,4,3,4,4,4,35,73,1
suzuki-chiharu,52,鈴木 千晴,6,4,5,4,2,4,4,3,5,37,4,4,5,3,4,4,4,5,4,37,74,2
itou-risa,52,伊東 里紗,5,4,6,4,2,3,6,3,5,38,5,4,5,3,4,2,4,5,4,36,74,2
suzuki-ayaga,52,鈴木 絢賀,4,5,4,4,3,4,4,3,5,36,6,4,4,3,5,3,4,5,4,38,74,2
tanaka-shuran,52,＠田中 珠蘭,3,6,5,4,4,4,6,3,4,39,5,4,5,3,4,2,4,4,4,35,74,2
yoshida-rinama,52,吉田 莉生,6,4,4,4,3,5,4,3,4,37,5,5,4,3,3,3,4,5,5,37,74,2
suzuki-aikako,57,鈴木 愛佳子,6,6,5,3,3,4,3,3,5,38,5,4,6,3,3,3,4,5,4,37,75,3
kamiya-mio,58,神谷 美緒,4,4,5,5,3,4,6,3,5,39,4,4,4,2,5,4,4,6,4,37,76,4
takeuchi-sumomona,58,竹内 李奈,4,4,6,4,3,4,4,3,5,37,5,4,6,3,4,3,5,5,4,39,76,4
hayashi-akari,58,林 明里,6,4,5,5,4,4,4,3,5,40,5,3,4,4,4,3,4,4,5,36,76,4
