player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
sugita-miki,41,杉田 美紀,4,4,7,3,5,4,4,3,5,39,5,6,4,3,4,4,4,3,3,36,75,3
tsuboi-yuukaori,41,坪井 悠香,3,5,4,3,5,4,6,2,4,36,6,5,3,3,4,6,4,3,5,39,75,3
ozaki-akane,41,小崎 茜,3,4,7,4,5,3,5,3,5,39,5,5,4,3,4,3,4,3,5,36,75,3
omata-yuzuha,41,＠小俣 柚葉,4,4,4,4,4,4,4,3,5,36,6,5,4,2,4,7,4,3,4,39,75,3
takehara-miyu,41,＠竹原 美悠,3,5,4,3,6,4,5,3,4,37,5,5,4,3,5,4,4,4,4,38,75,3
narukawa-airi,46,鳴川 愛里,4,4,5,3,6,4,5,2,4,37,5,7,4,4,4,6,3,2,4,39,76,4
tada-bunkaoru,47,多田 文馨,6,4,4,5,4,4,4,4,3,38,4,6,4,4,4,6,4,3,5,40,78,6
koshikawa-akiko,47,越川 晶子,4,5,4,3,5,5,5,3,4,38,6,4,5,4,4,5,5,3,4,40,78,6
sawada-chika,49,澤田 知佳,4,5,8,4,6,4,4,3,3,41,5,5,4,3,4,6,4,4,3,38,79,7
takagi-misora,49,＠高木 美空,5,7,6,4,5,4,4,2,4,41,5,4,5,4,5,5,3,3,4,38,79,7
kajiyama-marina,49,梶山 万里奈,4,5,4,3,6,4,5,4,4,39,6,5,5,3,4,6,3,2,6,40,79,7
yoshimizu-satoho,52,＠吉水 里帆,3,6,4,3,6,3,6,5,4,40,5,6,4,4,4,4,4,4,5,40,80,8
sumihara-miyu,53,隅原 実優,8,5,4,3,5,5,5,3,4,42,5,5,4,3,4,8,4,4,4,41,83,11
nagao-miho,54,長尾 美穂,3,5,5,3,5,5,7,2,4,39,5,5,5,4,5,4,10,3,5,46,85,13
